time;vehicle;bicycle;person;site;cameraCode
2023-12-02T23:20:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T23:20:00Z;0;0;27;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:20:00Z;2;0;0;Valencia Rocafort;110_1
2023-12-02T23:20:00Z;0;0;3;ConsellDeCent CompteBorrell;110_5
2023-12-02T23:20:00Z;1;0;1;ConsellDeCent Rocafort;110_4
2023-12-02T23:20:00Z;15;0;0;Valencia EnriqueGranados;110_2
2023-12-02T23:20:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T23:20:00Z;1;0;3;Valencia Girona;110_3
2023-12-02T23:20:00Z;3;0;6;Valencia Girona;110_3
2023-11-24T23:20:00Z;0;1;38;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:25:00Z;0;0;2;ConsellDeCent Rocafort;110_4
2023-11-24T23:25:00Z;0;0;6;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:25:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-12-02T23:25:00Z;6;0;0;Valencia EnriqueGranados;110_2
2023-11-24T23:25:00Z;0;0;5;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:25:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-11-24T23:25:00Z;0;1;4;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:25:00Z;0;0;0;Valencia Girona;110_3
2023-12-02T23:25:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-12-02T23:25:00Z;2;0;1;Valencia Girona;110_3
2023-12-02T23:25:00Z;3;0;0;Valencia Rocafort;110_1
2023-12-02T23:25:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T23:25:00Z;1;0;0;Valencia EnriqueGranados;110_2
2023-11-24T23:30:00Z;0;0;6;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:30:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-12-02T23:30:00Z;1;0;2;ConsellDeCent Rocafort;110_4
2023-12-02T23:30:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-12-02T23:30:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-11-24T23:30:00Z;0;0;11;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:30:00Z;1;0;0;Valencia EnriqueGranados;110_2
2023-11-24T23:30:00Z;0;0;11;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:30:00Z;1;0;2;ConsellDeCent Rocafort;110_4
2023-12-02T23:30:00Z;0;0;2;Valencia Girona;110_3
2023-12-02T23:30:00Z;2;0;2;Valencia Girona;110_3
2023-12-02T23:30:10Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T23:30:10Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T23:35:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T23:35:00Z;0;0;16;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:35:00Z;0;0;4;Valencia Girona;110_3
2023-11-24T23:35:00Z;0;1;15;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:35:00Z;1;0;2;Valencia Rocafort;110_1
2023-12-02T23:35:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-12-02T23:35:00Z;1;0;4;ConsellDeCent Rocafort;110_4
2023-12-02T23:35:00Z;7;0;10;Valencia Girona;110_3
2023-12-02T23:35:00Z;0;0;4;ConsellDeCent Rocafort;110_4
2023-12-02T23:35:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-11-24T23:35:00Z;0;0;15;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:35:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T23:35:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-11-24T23:40:00Z;1;1;8;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:40:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T23:40:00Z;0;0;3;Valencia Girona;110_3
2023-11-24T23:40:00Z;0;0;8;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:40:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T23:40:00Z;0;0;2;ConsellDeCent CompteBorrell;110_5
2023-12-02T23:40:00Z;0;0;1;Valencia EnriqueGranados;110_2
2023-12-02T23:40:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T23:40:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T23:40:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-11-24T23:40:00Z;1;1;8;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:40:00Z;5;0;4;Valencia Girona;110_3
2023-12-02T23:40:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-12-02T23:45:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T23:45:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T23:45:00Z;9;1;9;Valencia Girona;110_3
2023-12-02T23:45:00Z;0;0;3;Valencia Girona;110_3
2023-11-24T23:45:00Z;0;2;6;ConsellDeCent EnriqueGranados;110_6
2023-11-24T23:45:00Z;0;0;10;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:45:00Z;0;0;2;ConsellDeCent CompteBorrell;110_5
2023-12-02T23:45:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T23:45:00Z;2;0;0;Valencia EnriqueGranados;110_2
2023-12-02T23:45:00Z;5;0;1;Valencia Rocafort;110_1
2023-12-02T23:45:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T23:45:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T23:45:00Z;0;0;9;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:45:57Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T23:50:00Z;0;0;5;ConsellDeCent EnriqueGranados;110_6
2023-11-24T23:50:00Z;0;2;4;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:50:00Z;0;0;6;ConsellDeCent Rocafort;110_4
2023-12-02T23:50:00Z;13;0;0;Valencia EnriqueGranados;110_2
2023-12-02T23:50:00Z;5;0;0;Valencia Girona;110_3
2023-12-02T23:50:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T23:50:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T23:50:00Z;2;0;0;Valencia EnriqueGranados;110_2
2023-11-24T23:50:00Z;0;0;6;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:50:00Z;0;0;0;Valencia Girona;110_3
2023-12-02T23:50:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-12-02T23:50:03Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T23:50:03Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T23:55:00Z;0;1;5;ConsellDeCent Rocafort;110_4
2023-12-02T23:55:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T23:55:00Z;5;0;5;Valencia Rocafort;110_1
2023-11-24T23:55:00Z;0;0;8;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:55:00Z;1;0;4;Valencia Rocafort;110_1
2023-12-02T23:55:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T23:55:00Z;0;0;12;ConsellDeCent EnriqueGranados;110_6
2023-11-24T23:55:00Z;0;0;14;ConsellDeCent EnriqueGranados;110_6
2023-12-02T23:55:00Z;0;0;5;ConsellDeCent Rocafort;110_4
2023-12-02T23:55:08Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T23:55:08Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T23:55:44Z;0;0;0;Valencia Girona;110_3
2023-12-02T23:55:44Z;0;0;0;Valencia Girona;110_3
