time;vehicle;bicycle;person;site;cameraCode
2023-11-29T07:10:00Z;7;0;2;Valencia Girona;110_3
2023-11-29T07:10:08Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:10:53Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:15:00Z;4;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:15:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:15:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:15:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:15:00Z;3;0;3;Valencia Girona;110_3
2023-11-29T07:15:00Z;0;0;3;ConsellDeCent Rocafort;110_4
2023-11-29T07:15:00Z;0;0;2;ConsellDeCent Rocafort;110_4
2023-11-29T07:15:00Z;0;0;1;ConsellDeCent Girona;110_8
2023-11-29T07:15:00Z;0;0;2;ConsellDeCent Girona;110_8
2023-11-29T07:15:00Z;4;0;0;Valencia Rocafort;110_1
2023-11-29T07:15:02Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:15:02Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:20:00Z;1;0;1;ConsellDeCent Rocafort;110_4
2023-11-29T07:20:00Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-29T07:20:00Z;2;0;0;Valencia Girona;110_3
2023-11-29T07:20:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:20:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-29T07:20:00Z;1;0;1;ConsellDeCent Rocafort;110_4
2023-11-29T07:20:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:20:00Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-29T07:20:08Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:20:08Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:20:09Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:20:09Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:25:00Z;0;0;1;ConsellDeCent Girona;110_8
2023-11-29T07:25:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-11-29T07:25:00Z;7;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:25:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-11-29T07:25:00Z;2;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:25:00Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:25:00Z;0;0;2;ConsellDeCent Girona;110_8
2023-11-29T07:25:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:25:00Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:25:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-29T07:25:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:25:00Z;3;0;1;Valencia Girona;110_3
2023-11-29T07:25:35Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:25:42Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:25:49Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:25:49Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:30:00Z;1;1;4;ConsellDeCent Girona;110_8
2023-11-29T07:30:00Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:30:00Z;1;0;1;ConsellDeCent Girona;110_8
2023-11-29T07:30:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:30:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:30:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:30:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-29T07:30:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-29T07:30:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:30:00Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:30:00Z;2;0;0;Valencia Rocafort;110_1
2023-11-29T07:30:00Z;6;0;5;Valencia Girona;110_3
2023-11-29T07:30:26Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:35:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:35:00Z;0;1;16;ConsellDeCent Rocafort;110_4
2023-11-29T07:35:00Z;0;0;4;ConsellDeCent Girona;110_8
2023-11-29T07:35:00Z;3;0;0;Valencia Girona;110_3
2023-11-29T07:35:00Z;0;0;5;ConsellDeCent Girona;110_8
2023-11-29T07:35:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:35:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:35:00Z;1;0;1;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:35:00Z;0;0;10;ConsellDeCent Rocafort;110_4
2023-11-29T07:35:00Z;8;0;2;Valencia Rocafort;110_1
2023-11-29T07:35:00Z;0;0;1;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:35:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:35:52Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-29T07:40:00Z;1;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:40:00Z;0;0;2;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:40:00Z;3;1;18;ConsellDeCent Rocafort;110_4
2023-11-29T07:40:00Z;2;0;9;ConsellDeCent Rocafort;110_4
2023-11-29T07:40:00Z;12;0;0;Valencia Rocafort;110_1
2023-11-29T07:40:00Z;12;0;2;Valencia Girona;110_3
2023-11-29T07:40:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:40:00Z;0;0;3;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:40:00Z;0;0;6;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:40:00Z;0;0;3;ConsellDeCent Girona;110_8
2023-11-29T07:40:00Z;0;0;3;ConsellDeCent Girona;110_8
2023-11-29T07:40:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:45:00Z;2;0;10;ConsellDeCent Rocafort;110_4
2023-11-29T07:45:00Z;0;0;5;ConsellDeCent Rocafort;110_4
2023-11-29T07:45:00Z;0;0;13;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:45:00Z;7;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:45:00Z;0;0;1;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:45:00Z;1;0;7;ConsellDeCent Girona;110_8
2023-11-29T07:45:00Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:45:00Z;1;0;10;ConsellDeCent Girona;110_8
2023-11-29T07:45:00Z;0;0;5;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:45:00Z;10;0;0;Valencia Rocafort;110_1
2023-11-29T07:45:00Z;1;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:45:00Z;2;0;2;Valencia Girona;110_3
2023-11-29T07:45:01Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:45:07Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:45:23Z;0;0;0;Valencia Rocafort;110_1
2023-11-29T07:50:00Z;0;0;8;ConsellDeCent Rocafort;110_4
2023-11-29T07:50:00Z;6;0;0;Valencia Girona;110_3
2023-11-29T07:50:00Z;2;0;6;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:50:00Z;0;0;9;ConsellDeCent Girona;110_8
2023-11-29T07:50:00Z;4;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:50:00Z;0;0;11;ConsellDeCent Girona;110_8
2023-11-29T07:50:00Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:50:00Z;8;0;1;Valencia EnriqueGranados;110_2
2023-11-29T07:50:00Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:50:00Z;2;0;16;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:50:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-29T07:50:00Z;0;0;15;ConsellDeCent Rocafort;110_4
2023-11-29T07:55:00Z;10;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:55:00Z;1;0;8;ConsellDeCent Girona;110_8
2023-11-29T07:55:00Z;1;0;22;ConsellDeCent Rocafort;110_4
2023-11-29T07:55:00Z;2;1;10;ConsellDeCent Girona;110_8
2023-11-29T07:55:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-11-29T07:55:00Z;2;0;40;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:55:00Z;0;0;11;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:55:00Z;0;0;11;ConsellDeCent Rocafort;110_4
2023-11-29T07:55:00Z;4;0;1;Valencia Girona;110_3
2023-11-29T07:55:00Z;2;0;17;ConsellDeCent CompteBorrell;110_5
2023-11-29T07:55:00Z;0;0;9;ConsellDeCent EnriqueGranados;110_6
2023-11-29T07:55:08Z;0;0;0;Valencia Rocafort;110_1
2023-11-29T08:00:00Z;2;0;0;Valencia Rocafort;110_1
2023-11-29T08:00:00Z;2;0;28;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:00:00Z;13;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:00:00Z;0;0;7;ConsellDeCent Girona;110_8
2023-11-29T08:00:00Z;1;1;2;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:00:00Z;2;0;13;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:00:00Z;0;0;1;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:00:00Z;0;0;14;ConsellDeCent Rocafort;110_4
2023-11-29T08:00:00Z;0;0;7;ConsellDeCent Girona;110_8
2023-11-29T08:00:00Z;2;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:00:00Z;7;0;1;Valencia Girona;110_3
2023-11-29T08:00:00Z;0;1;24;ConsellDeCent Rocafort;110_4
2023-11-29T08:05:00Z;1;0;10;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:05:00Z;13;0;0;Valencia Rocafort;110_1
2023-11-29T08:05:00Z;10;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:05:00Z;7;0;0;Valencia Girona;110_3
2023-11-29T08:05:00Z;1;1;13;ConsellDeCent Rocafort;110_4
2023-11-29T08:05:00Z;0;0;11;ConsellDeCent Rocafort;110_4
2023-11-29T08:05:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:05:00Z;6;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:05:00Z;1;0;2;ConsellDeCent Girona;110_8
2023-11-29T08:05:00Z;1;0;5;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:05:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:05:00Z;0;0;3;ConsellDeCent Girona;110_8
2023-11-29T08:10:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:10:00Z;1;0;1;ConsellDeCent Rocafort;110_4
2023-11-29T08:10:00Z;0;0;19;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:10:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:10:00Z;6;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:10:00Z;1;0;1;ConsellDeCent Rocafort;110_4
2023-11-29T08:10:00Z;0;0;6;ConsellDeCent Girona;110_8
2023-11-29T08:10:00Z;0;2;28;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:10:00Z;12;0;0;Valencia Rocafort;110_1
2023-11-29T08:10:00Z;10;0;2;Valencia Girona;110_3
2023-11-29T08:10:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:10:00Z;0;0;6;ConsellDeCent Girona;110_8
2023-11-29T08:15:00Z;1;0;2;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:15:00Z;1;0;0;ConsellDeCent Rocafort;110_4
2023-11-29T08:15:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:15:00Z;1;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:15:00Z;0;0;2;ConsellDeCent Girona;110_8
2023-11-29T08:15:00Z;1;0;2;ConsellDeCent Rocafort;110_4
2023-11-29T08:15:00Z;22;0;3;Valencia Rocafort;110_1
2023-11-29T08:15:00Z;1;0;8;ConsellDeCent Girona;110_8
2023-11-29T08:15:00Z;11;0;2;Valencia Girona;110_3
2023-11-29T08:15:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:15:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:15:00Z;0;0;1;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:15:12Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:20:00Z;0;0;5;ConsellDeCent Rocafort;110_4
2023-11-29T08:20:00Z;5;1;37;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:20:00Z;13;1;1;Valencia Girona;110_3
2023-11-29T08:20:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:20:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:20:00Z;0;0;12;ConsellDeCent Rocafort;110_4
2023-11-29T08:20:00Z;8;0;2;Valencia Rocafort;110_1
2023-11-29T08:20:00Z;0;0;14;ConsellDeCent Girona;110_8
2023-11-29T08:20:00Z;1;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:20:00Z;5;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:20:00Z;2;0;25;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:20:00Z;0;0;9;ConsellDeCent Girona;110_8
2023-11-29T08:25:00Z;0;0;5;ConsellDeCent Girona;110_8
2023-11-29T08:25:00Z;0;0;2;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:25:00Z;5;0;14;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:25:00Z;0;0;2;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:25:00Z;1;0;2;ConsellDeCent Rocafort;110_4
2023-11-29T08:25:00Z;9;0;4;Valencia Girona;110_3
2023-11-29T08:25:00Z;0;0;5;ConsellDeCent Girona;110_8
2023-11-29T08:25:00Z;5;0;7;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:25:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:25:00Z;6;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:25:00Z;13;0;8;Valencia Rocafort;110_1
2023-11-29T08:25:00Z;0;0;5;ConsellDeCent Rocafort;110_4
2023-11-29T08:25:29Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:30:00Z;0;0;6;ConsellDeCent Rocafort;110_4
2023-11-29T08:30:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:30:00Z;0;0;20;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:30:00Z;11;0;6;Valencia Rocafort;110_1
2023-11-29T08:30:00Z;0;0;12;ConsellDeCent Girona;110_8
2023-11-29T08:30:00Z;5;1;2;Valencia Girona;110_3
2023-11-29T08:30:00Z;2;0;8;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:30:00Z;4;0;13;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:30:00Z;0;0;4;ConsellDeCent Rocafort;110_4
2023-11-29T08:30:00Z;9;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:30:00Z;0;0;13;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:30:00Z;0;0;8;ConsellDeCent Girona;110_8
2023-11-29T08:35:00Z;1;0;7;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:35:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:35:00Z;2;0;5;ConsellDeCent Girona;110_8
2023-11-29T08:35:00Z;0;1;4;ConsellDeCent Rocafort;110_4
2023-11-29T08:35:00Z;2;0;6;ConsellDeCent Girona;110_8
2023-11-29T08:35:00Z;2;1;24;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:35:00Z;0;0;16;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:35:00Z;14;0;7;Valencia Rocafort;110_1
2023-11-29T08:35:00Z;0;0;2;ConsellDeCent Rocafort;110_4
2023-11-29T08:35:00Z;11;0;2;Valencia Girona;110_3
2023-11-29T08:35:00Z;1;0;16;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:35:00Z;5;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:40:00Z;4;1;20;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:40:00Z;0;1;3;ConsellDeCent Rocafort;110_4
2023-11-29T08:40:00Z;15;0;5;Valencia Rocafort;110_1
2023-11-29T08:40:00Z;1;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:40:00Z;4;0;13;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:40:00Z;7;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:40:00Z;3;0;13;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:40:00Z;0;0;10;ConsellDeCent Girona;110_8
2023-11-29T08:40:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-11-29T08:40:00Z;3;0;20;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:40:00Z;0;0;12;ConsellDeCent Girona;110_8
2023-11-29T08:40:00Z;6;0;1;Valencia Girona;110_3
2023-11-29T08:45:00Z;5;2;18;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:45:00Z;1;0;9;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:45:00Z;3;0;7;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:45:00Z;0;0;14;ConsellDeCent Girona;110_8
2023-11-29T08:45:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:45:00Z;0;0;13;ConsellDeCent Girona;110_8
2023-11-29T08:45:00Z;21;0;5;Valencia Rocafort;110_1
2023-11-29T08:45:00Z;2;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:45:00Z;2;0;5;ConsellDeCent Rocafort;110_4
2023-11-29T08:45:00Z;1;1;22;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:45:00Z;15;0;3;Valencia Girona;110_3
2023-11-29T08:45:00Z;1;0;3;ConsellDeCent Rocafort;110_4
2023-11-29T08:50:00Z;0;0;12;ConsellDeCent Rocafort;110_4
2023-11-29T08:50:00Z;12;1;8;Valencia Rocafort;110_1
2023-11-29T08:50:00Z;0;1;19;ConsellDeCent Girona;110_8
2023-11-29T08:50:00Z;13;0;3;Valencia Girona;110_3
2023-11-29T08:50:00Z;0;0;4;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:50:00Z;0;0;14;ConsellDeCent Rocafort;110_4
2023-11-29T08:50:00Z;0;0;12;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:50:00Z;2;4;34;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:50:00Z;0;1;10;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:50:00Z;0;0;14;ConsellDeCent Girona;110_8
2023-11-29T08:50:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:50:00Z;2;0;1;Valencia EnriqueGranados;110_2
2023-11-29T08:55:00Z;9;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:55:00Z;5;4;20;ConsellDeCent EnriqueGranados;110_6
2023-11-29T08:55:00Z;0;0;3;ConsellDeCent Rocafort;110_4
2023-11-29T08:55:00Z;0;0;11;ConsellDeCent Girona;110_8
2023-11-29T08:55:00Z;2;0;0;Valencia EnriqueGranados;110_2
2023-11-29T08:55:00Z;2;4;35;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:55:00Z;1;0;16;ConsellDeCent CompteBorrell;110_5
2023-11-29T08:55:00Z;23;0;10;Valencia Rocafort;110_1
2023-11-29T08:55:00Z;1;1;20;ConsellDeCent Girona;110_8
2023-11-29T08:55:00Z;13;1;6;Valencia Girona;110_3
2023-11-29T08:55:00Z;0;0;2;ConsellDeCent Rocafort;110_4
2023-11-29T08:55:00Z;1;0;9;ConsellDeCent EnriqueGranados;110_6
2023-11-29T09:00:00Z;1;0;20;ConsellDeCent Girona;110_8
2023-11-29T09:00:00Z;0;1;21;ConsellDeCent Girona;110_8
2023-11-29T09:00:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T09:00:00Z;3;0;1;Valencia Girona;110_3
2023-11-29T09:00:00Z;1;0;22;ConsellDeCent CompteBorrell;110_5
2023-11-29T09:00:00Z;3;2;40;ConsellDeCent CompteBorrell;110_5
2023-11-29T09:00:00Z;1;0;23;ConsellDeCent EnriqueGranados;110_6
2023-11-29T09:00:00Z;16;1;10;Valencia Rocafort;110_1
2023-11-29T09:00:00Z;8;0;0;Valencia EnriqueGranados;110_2
2023-11-29T09:00:00Z;1;0;12;ConsellDeCent Rocafort;110_4
2023-11-29T09:00:00Z;0;0;16;ConsellDeCent EnriqueGranados;110_6
2023-11-29T09:00:00Z;0;0;16;ConsellDeCent Rocafort;110_4
2023-11-29T09:05:00Z;0;0;10;ConsellDeCent CompteBorrell;110_5
2023-11-29T09:05:00Z;1;1;28;ConsellDeCent CompteBorrell;110_5
2023-11-29T09:05:00Z;8;0;5;Valencia Girona;110_3
2023-11-29T09:05:00Z;1;0;0;Valencia EnriqueGranados;110_2
2023-11-29T09:05:00Z;0;0;12;ConsellDeCent Girona;110_8
2023-11-29T09:05:00Z;0;0;4;ConsellDeCent Rocafort;110_4
2023-11-29T09:05:00Z;2;0;8;ConsellDeCent EnriqueGranados;110_6
2023-11-29T09:05:00Z;0;0;10;ConsellDeCent Girona;110_8
2023-11-29T09:05:00Z;23;1;5;Valencia Rocafort;110_1
2023-11-29T09:05:00Z;2;0;16;ConsellDeCent EnriqueGranados;110_6
2023-11-29T09:05:00Z;12;0;1;Valencia EnriqueGranados;110_2
2023-11-29T09:05:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-29T09:10:00Z;18;1;7;Valencia Rocafort;110_1
2023-11-29T09:10:00Z;0;0;22;ConsellDeCent CompteBorrell;110_5
2023-11-29T09:10:00Z;0;0;8;ConsellDeCent Girona;110_8
2023-11-29T09:10:00Z;2;3;35;ConsellDeCent CompteBorrell;110_5
2023-11-29T09:10:00Z;10;0;13;Valencia Girona;110_3
2023-11-29T09:10:00Z;1;0;5;ConsellDeCent Rocafort;110_4
2023-11-29T09:10:00Z;12;0;0;Valencia EnriqueGranados;110_2
2023-11-29T09:10:00Z;0;2;10;ConsellDeCent Girona;110_8
2023-11-29T09:10:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-29T09:10:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-11-29T09:10:06Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T09:10:06Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-11-29T09:15:00Z;0;0;14;ConsellDeCent Girona;110_8
2023-11-29T09:15:00Z;1;0;24;ConsellDeCent EnriqueGranados;110_6
