time;vehicle;bicycle;person;site;cameraCode
2023-11-24T06:58:00Z;2;0;0;Valencia Rocafort;110_1
2023-11-24T07:00:00Z;0;0;2;ConsellDeCent Rocafort;110_4
2023-11-24T07:00:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:00:00Z;1;0;4;Valencia Girona;110_3
2023-11-24T07:00:00Z;0;0;3;Valencia Girona;110_3
2023-11-24T07:00:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:00:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:00:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:00:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:00:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-11-24T07:00:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:00:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:00:04Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-24T07:00:04Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-24T07:02:00Z;1;0;0;Valencia Rocafort;110_1
2023-11-24T07:04:00Z;1;0;0;Valencia Rocafort;110_1
2023-11-24T07:05:00Z;0;0;0;Valencia Girona;110_3
2023-11-24T07:05:00Z;6;0;1;Valencia Girona;110_3
2023-11-24T07:05:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:05:00Z;4;0;0;Valencia Rocafort;110_1
2023-11-24T07:05:00Z;7;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:05:00Z;8;0;1;Valencia Rocafort;110_1
2023-11-24T07:05:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:05:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:05:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:05:00Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-24T07:05:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:05:00Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-24T07:05:32Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:05:55Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:06:00Z;5;0;0;Valencia Rocafort;110_1
2023-11-24T07:08:00Z;2;0;0;Valencia Rocafort;110_1
2023-11-24T07:10:00Z;5;0;0;Valencia Rocafort;110_1
2023-11-24T07:10:00Z;1;0;4;ConsellDeCent Girona;110_8
2023-11-24T07:10:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:10:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:10:00Z;2;1;20;ConsellDeCent Girona;110_8
2023-11-24T07:10:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:10:00Z;4;0;1;Valencia Rocafort;110_1
2023-11-24T07:10:00Z;1;0;5;ConsellDeCent Rocafort;110_4
2023-11-24T07:10:00Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-24T07:10:00Z;12;0;3;Valencia Girona;110_3
2023-11-24T07:10:00Z;0;0;5;ConsellDeCent Rocafort;110_4
2023-11-24T07:10:00Z;1;0;2;Valencia Girona;110_3
2023-11-24T07:10:04Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:10:04Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:12:00Z;10;0;0;Valencia Rocafort;110_1
2023-11-24T07:15:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:15:00Z;1;0;0;Valencia Girona;110_3
2023-11-24T07:15:00Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-24T07:15:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:15:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:15:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-11-24T07:15:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-11-24T07:15:00Z;12;0;2;Valencia Girona;110_3
2023-11-24T07:15:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:15:00Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-24T07:15:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:15:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:16:00Z;11;0;0;Valencia Rocafort;110_1
2023-11-24T07:18:00Z;6;0;0;Valencia Rocafort;110_1
2023-11-24T07:20:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:20:00Z;1;0;3;ConsellDeCent Girona;110_8
2023-11-24T07:20:00Z;1;0;6;ConsellDeCent Rocafort;110_4
2023-11-24T07:20:00Z;1;0;4;ConsellDeCent Rocafort;110_4
2023-11-24T07:20:00Z;1;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:20:00Z;0;0;0;Valencia Girona;110_3
2023-11-24T07:20:00Z;8;0;1;Valencia Rocafort;110_1
2023-11-24T07:20:00Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-24T07:20:00Z;0;0;0;Valencia Girona;110_3
2023-11-24T07:20:00Z;6;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:20:00Z;5;0;1;Valencia Rocafort;110_1
2023-11-24T07:20:13Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:20:13Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:20:26Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:22:00Z;9;0;0;Valencia Rocafort;110_1
2023-11-24T07:24:00Z;12;0;2;Valencia Rocafort;110_1
2023-11-24T07:25:00Z;0;0;1;Valencia Girona;110_3
2023-11-24T07:25:00Z;2;0;2;ConsellDeCent Girona;110_8
2023-11-24T07:25:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:25:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:25:00Z;1;0;4;ConsellDeCent Rocafort;110_4
2023-11-24T07:25:00Z;6;0;2;Valencia Girona;110_3
2023-11-24T07:25:00Z;1;0;0;Valencia Rocafort;110_1
2023-11-24T07:25:00Z;2;0;9;ConsellDeCent Girona;110_8
2023-11-24T07:25:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:25:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:25:00Z;1;0;8;ConsellDeCent Rocafort;110_4
2023-11-24T07:25:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:26:00Z;9;0;1;Valencia Rocafort;110_1
2023-11-24T07:28:00Z;7;0;2;Valencia Rocafort;110_1
2023-11-24T07:30:00Z;11;0;6;Valencia Girona;110_3
2023-11-24T07:30:00Z;10;0;1;Valencia Rocafort;110_1
2023-11-24T07:30:00Z;1;0;6;ConsellDeCent Girona;110_8
2023-11-24T07:30:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:30:00Z;0;0;2;Valencia Girona;110_3
2023-11-24T07:30:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:30:00Z;1;0;12;ConsellDeCent Girona;110_8
2023-11-24T07:30:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:30:00Z;10;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:30:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:30:00Z;5;0;1;Valencia Rocafort;110_1
2023-11-24T07:30:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:30:00Z;2;0;0;Valencia Rocafort;110_1
2023-11-24T07:30:22Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:30:59Z;0;0;0;Valencia Girona;110_3
2023-11-24T07:32:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:35:00Z;7;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:35:00Z;0;0;15;ConsellDeCent Girona;110_8
2023-11-24T07:35:00Z;0;0;2;Valencia Rocafort;110_1
2023-11-24T07:35:00Z;1;0;2;ConsellDeCent Rocafort;110_4
2023-11-24T07:35:00Z;1;0;5;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:35:00Z;0;0;3;ConsellDeCent Girona;110_8
2023-11-24T07:35:00Z;0;0;4;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:35:00Z;5;0;3;Valencia Girona;110_3
2023-11-24T07:35:00Z;5;0;3;Valencia Rocafort;110_1
2023-11-24T07:35:00Z;1;0;2;ConsellDeCent Rocafort;110_4
2023-11-24T07:35:00Z;27;0;5;Valencia Girona;110_3
2023-11-24T07:35:00Z;2;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:35:23Z;0;0;0;Valencia Girona;110_3
2023-11-24T07:38:44Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T07:40:00Z;14;0;0;Valencia Rocafort;110_1
2023-11-24T07:40:00Z;3;0;3;Valencia Girona;110_3
2023-11-24T07:40:00Z;0;0;4;ConsellDeCent Rocafort;110_4
2023-11-24T07:40:00Z;0;0;9;ConsellDeCent Girona;110_8
2023-11-24T07:40:00Z;2;1;13;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:40:00Z;0;0;3;ConsellDeCent Rocafort;110_4
2023-11-24T07:40:00Z;2;0;5;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:40:00Z;20;0;1;Valencia Rocafort;110_1
2023-11-24T07:40:00Z;0;0;19;ConsellDeCent Girona;110_8
2023-11-24T07:40:00Z;15;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:40:00Z;1;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:40:00Z;22;0;8;Valencia Girona;110_3
2023-11-24T07:40:00Z;2;0;0;Valencia Rocafort;110_1
2023-11-24T07:40:32Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:42:00Z;12;0;1;Valencia Rocafort;110_1
2023-11-24T07:44:00Z;1;0;0;Valencia Rocafort;110_1
2023-11-24T07:45:00Z;2;1;27;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:45:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:45:00Z;25;0;11;Valencia Girona;110_3
2023-11-24T07:45:00Z;1;0;20;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:45:00Z;0;0;14;ConsellDeCent Girona;110_8
2023-11-24T07:45:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:45:00Z;18;0;2;Valencia Rocafort;110_1
2023-11-24T07:45:00Z;0;0;5;ConsellDeCent Girona;110_8
2023-11-24T07:45:00Z;5;0;6;Valencia Girona;110_3
2023-11-24T07:45:00Z;13;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:45:00Z;3;0;2;Valencia Rocafort;110_1
2023-11-24T07:45:00Z;2;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:46:00Z;30;0;4;Valencia Rocafort;110_1
2023-11-24T07:48:00Z;25;1;7;Valencia Rocafort;110_1
2023-11-24T07:50:00Z;19;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:50:00Z;3;0;1;Valencia Rocafort;110_1
2023-11-24T07:50:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-11-24T07:50:00Z;5;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:50:00Z;0;2;41;ConsellDeCent Girona;110_8
2023-11-24T07:50:00Z;24;0;5;Valencia Rocafort;110_1
2023-11-24T07:50:00Z;1;1;26;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:50:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:50:00Z;5;0;6;Valencia Girona;110_3
2023-11-24T07:50:00Z;0;0;15;ConsellDeCent Girona;110_8
2023-11-24T07:50:00Z;36;0;9;Valencia Girona;110_3
2023-11-24T07:50:00Z;1;0;16;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:50:00Z;15;0;3;Valencia Rocafort;110_1
2023-11-24T07:52:00Z;12;0;1;Valencia Rocafort;110_1
2023-11-24T07:54:00Z;6;0;1;Valencia Rocafort;110_1
2023-11-24T07:55:00Z;1;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:55:00Z;7;0;2;Valencia Girona;110_3
2023-11-24T07:55:00Z;0;0;1;Valencia Rocafort;110_1
2023-11-24T07:55:00Z;0;0;20;ConsellDeCent Girona;110_8
2023-11-24T07:55:00Z;33;0;8;Valencia Girona;110_3
2023-11-24T07:55:00Z;10;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:55:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:55:00Z;8;0;3;Valencia Rocafort;110_1
2023-11-24T07:55:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:55:00Z;3;1;47;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:55:00Z;3;0;24;ConsellDeCent CompteBorrell;110_5
2023-11-24T07:55:00Z;0;1;68;ConsellDeCent Girona;110_8
2023-11-24T07:56:00Z;26;1;6;Valencia Rocafort;110_1
2023-11-24T07:58:00Z;10;1;3;Valencia Rocafort;110_1
2023-11-24T08:00:00Z;39;0;11;Valencia Girona;110_3
2023-11-24T08:00:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T08:00:00Z;1;0;0;Valencia Rocafort;110_1
2023-11-24T08:00:00Z;21;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:00:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:00:00Z;0;0;1;ConsellDeCent Rocafort;110_4
2023-11-24T08:00:00Z;2;2;42;ConsellDeCent Girona;110_8
2023-11-24T08:00:00Z;1;0;7;ConsellDeCent Girona;110_8
2023-11-24T08:00:00Z;2;0;22;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:00:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T08:00:00Z;2;0;5;Valencia Girona;110_3
2023-11-24T08:00:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T08:00:00Z;2;4;49;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:02:00Z;35;0;6;Valencia Rocafort;110_1
2023-11-24T08:04:00Z;28;1;6;Valencia Rocafort;110_1
2023-11-24T08:05:00Z;3;0;6;ConsellDeCent Girona;110_8
2023-11-24T08:05:00Z;2;0;0;Valencia Rocafort;110_1
2023-11-24T08:05:00Z;35;0;11;Valencia Girona;110_3
2023-11-24T08:05:00Z;4;0;0;Valencia Rocafort;110_1
2023-11-24T08:05:00Z;4;0;9;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:05:00Z;5;0;19;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:05:00Z;14;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:05:00Z;2;0;5;Valencia Girona;110_3
2023-11-24T08:05:00Z;2;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:05:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T08:05:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T08:05:00Z;6;3;16;ConsellDeCent Girona;110_8
2023-11-24T08:06:00Z;20;0;3;Valencia Rocafort;110_1
2023-11-24T08:08:00Z;20;0;1;Valencia Rocafort;110_1
2023-11-24T08:10:00Z;0;0;12;ConsellDeCent Girona;110_8
2023-11-24T08:10:00Z;2;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:10:00Z;24;0;9;Valencia Girona;110_3
2023-11-24T08:10:00Z;1;0;3;Valencia Girona;110_3
2023-11-24T08:10:00Z;2;0;11;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:10:00Z;5;0;10;ConsellDeCent Rocafort;110_4
2023-11-24T08:10:00Z;0;0;2;Valencia Rocafort;110_1
2023-11-24T08:10:00Z;22;0;2;Valencia EnriqueGranados;110_2
2023-11-24T08:10:00Z;0;0;21;ConsellDeCent Girona;110_8
2023-11-24T08:10:00Z;3;1;20;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:10:00Z;3;0;6;ConsellDeCent Rocafort;110_4
2023-11-24T08:10:00Z;3;0;2;Valencia Rocafort;110_1
2023-11-24T08:15:00Z;41;3;17;Valencia Girona;110_3
2023-11-24T08:15:00Z;5;0;0;Valencia Rocafort;110_1
2023-11-24T08:15:00Z;2;0;16;ConsellDeCent Rocafort;110_4
2023-11-24T08:15:00Z;0;0;21;ConsellDeCent Girona;110_8
2023-11-24T08:15:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:15:00Z;8;0;10;Valencia Girona;110_3
2023-11-24T08:15:00Z;3;0;0;Valencia Rocafort;110_1
2023-11-24T08:15:00Z;1;0;1;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:15:00Z;0;0;8;ConsellDeCent Girona;110_8
2023-11-24T08:15:00Z;26;0;1;Valencia EnriqueGranados;110_2
2023-11-24T08:15:00Z;1;0;11;ConsellDeCent Rocafort;110_4
2023-11-24T08:15:00Z;1;0;2;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:20:00Z;0;0;11;ConsellDeCent Girona;110_8
2023-11-24T08:20:00Z;2;0;13;ConsellDeCent Rocafort;110_4
2023-11-24T08:20:00Z;21;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:20:00Z;2;0;20;ConsellDeCent Rocafort;110_4
2023-11-24T08:20:00Z;2;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:20:00Z;1;1;51;ConsellDeCent Girona;110_8
2023-11-24T08:20:00Z;0;0;5;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:20:00Z;5;0;5;Valencia Girona;110_3
2023-11-24T08:20:00Z;38;1;15;Valencia Girona;110_3
2023-11-24T08:20:00Z;0;0;1;Valencia Rocafort;110_1
2023-11-24T08:20:00Z;0;0;6;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:20:00Z;5;0;1;Valencia Rocafort;110_1
2023-11-24T08:20:09Z;0;0;0;Valencia Girona;110_3
2023-11-24T08:20:50Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-24T08:25:00Z;1;0;2;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:25:00Z;2;2;44;ConsellDeCent Girona;110_8
2023-11-24T08:25:00Z;1;0;14;ConsellDeCent Girona;110_8
2023-11-24T08:25:00Z;3;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:25:00Z;0;0;1;Valencia Rocafort;110_1
2023-11-24T08:25:00Z;0;0;1;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:25:00Z;44;1;0;Valencia EnriqueGranados;110_2
2023-11-24T08:25:00Z;1;0;27;ConsellDeCent Rocafort;110_4
2023-11-24T08:25:00Z;0;0;13;ConsellDeCent Rocafort;110_4
2023-11-24T08:25:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T08:25:00Z;2;0;7;Valencia Girona;110_3
2023-11-24T08:25:00Z;35;0;13;Valencia Girona;110_3
2023-11-24T08:30:00Z;0;0;25;ConsellDeCent Girona;110_8
2023-11-24T08:30:00Z;1;0;7;Valencia Girona;110_3
2023-11-24T08:30:00Z;0;0;22;ConsellDeCent Rocafort;110_4
2023-11-24T08:30:00Z;0;0;29;ConsellDeCent Rocafort;110_4
2023-11-24T08:30:00Z;0;0;1;Valencia Rocafort;110_1
2023-11-24T08:30:00Z;0;0;1;Valencia Rocafort;110_1
2023-11-24T08:30:00Z;1;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:30:00Z;13;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:30:00Z;2;5;55;ConsellDeCent Girona;110_8
2023-11-24T08:30:00Z;33;0;13;Valencia Girona;110_3
2023-11-24T08:30:08Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:30:08Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:30:33Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:35:00Z;4;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:35:00Z;30;0;22;Valencia Girona;110_3
2023-11-24T08:35:00Z;1;0;11;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:35:00Z;51;0;3;Valencia EnriqueGranados;110_2
2023-11-24T08:35:00Z;0;0;1;Valencia Rocafort;110_1
2023-11-24T08:35:00Z;3;0;13;ConsellDeCent Girona;110_8
2023-11-24T08:35:00Z;2;1;25;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:35:00Z;0;0;11;Valencia Girona;110_3
2023-11-24T08:35:00Z;0;0;8;ConsellDeCent Rocafort;110_4
2023-11-24T08:35:00Z;0;0;0;Valencia Rocafort;110_1
2023-11-24T08:35:00Z;2;1;12;ConsellDeCent Rocafort;110_4
2023-11-24T08:35:00Z;4;2;38;ConsellDeCent Girona;110_8
2023-11-24T08:40:00Z;1;2;23;ConsellDeCent Rocafort;110_4
2023-11-24T08:40:00Z;1;0;21;ConsellDeCent Rocafort;110_4
2023-11-24T08:40:00Z;2;0;10;Valencia Girona;110_3
2023-11-24T08:40:00Z;5;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:40:00Z;2;0;17;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:40:00Z;34;0;22;Valencia Girona;110_3
2023-11-24T08:40:00Z;0;0;3;Valencia Rocafort;110_1
2023-11-24T08:40:00Z;0;0;20;ConsellDeCent Girona;110_8
2023-11-24T08:40:00Z;0;2;37;ConsellDeCent Girona;110_8
2023-11-24T08:40:00Z;2;2;19;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:40:00Z;0;0;2;Valencia Rocafort;110_1
2023-11-24T08:40:00Z;43;0;1;Valencia EnriqueGranados;110_2
2023-11-24T08:45:00Z;2;0;54;ConsellDeCent Girona;110_8
2023-11-24T08:45:00Z;48;1;3;Valencia EnriqueGranados;110_2
2023-11-24T08:45:00Z;9;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:45:00Z;1;0;15;ConsellDeCent Rocafort;110_4
2023-11-24T08:45:00Z;0;0;6;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:45:00Z;43;1;19;Valencia Girona;110_3
2023-11-24T08:45:00Z;1;0;22;ConsellDeCent Girona;110_8
2023-11-24T08:45:00Z;2;0;23;ConsellDeCent Rocafort;110_4
2023-11-24T08:45:00Z;0;0;1;Valencia Rocafort;110_1
2023-11-24T08:45:00Z;10;0;13;Valencia Girona;110_3
2023-11-24T08:45:00Z;7;0;1;Valencia Rocafort;110_1
2023-11-24T08:45:00Z;0;0;15;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:50:00Z;0;3;31;ConsellDeCent Rocafort;110_4
2023-11-24T08:50:00Z;5;1;2;Valencia Rocafort;110_1
2023-11-24T08:50:00Z;2;5;68;ConsellDeCent Girona;110_8
2023-11-24T08:50:00Z;0;0;18;ConsellDeCent Rocafort;110_4
2023-11-24T08:50:00Z;51;0;3;Valencia EnriqueGranados;110_2
2023-11-24T08:50:00Z;1;0;0;Valencia Rocafort;110_1
2023-11-24T08:50:00Z;1;1;30;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:50:00Z;8;0;15;Valencia Girona;110_3
2023-11-24T08:50:00Z;43;0;27;Valencia Girona;110_3
2023-11-24T08:50:00Z;1;0;18;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:50:00Z;15;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:50:00Z;1;0;25;ConsellDeCent Girona;110_8
2023-11-24T08:50:25Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:55:00Z;60;0;8;Valencia EnriqueGranados;110_2
2023-11-24T08:55:00Z;15;0;18;Valencia Girona;110_3
2023-11-24T08:55:00Z;14;0;0;Valencia EnriqueGranados;110_2
2023-11-24T08:55:00Z;2;0;15;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:55:00Z;1;0;18;ConsellDeCent Rocafort;110_4
2023-11-24T08:55:00Z;1;0;21;ConsellDeCent Girona;110_8
2023-11-24T08:55:00Z;1;9;91;ConsellDeCent Girona;110_8
2023-11-24T08:55:00Z;4;1;29;ConsellDeCent Rocafort;110_4
2023-11-24T08:55:00Z;8;0;1;Valencia Rocafort;110_1
2023-11-24T08:55:00Z;2;0;0;Valencia Rocafort;110_1
2023-11-24T08:55:00Z;2;4;34;ConsellDeCent CompteBorrell;110_5
2023-11-24T08:55:00Z;57;1;47;Valencia Girona;110_3
2023-11-24T08:55:46Z;0;0;0;ConsellDeCent Girona;110_8
2023-11-24T09:00:00Z;3;0;31;ConsellDeCent Rocafort;110_4
2023-11-24T09:00:00Z;0;0;31;ConsellDeCent Girona;110_8
2023-11-24T09:00:00Z;34;1;37;Valencia Girona;110_3
2023-11-24T09:00:00Z;3;6;82;ConsellDeCent Girona;110_8
2023-11-24T09:00:00Z;4;0;0;Valencia EnriqueGranados;110_2
2023-11-24T09:00:00Z;1;0;17;ConsellDeCent CompteBorrell;110_5
2023-11-24T09:00:00Z;1;0;2;Valencia Rocafort;110_1
2023-11-24T09:00:00Z;14;0;22;Valencia Girona;110_3
2023-11-24T09:00:00Z;2;0;16;ConsellDeCent Rocafort;110_4
2023-11-24T09:00:00Z;3;1;36;ConsellDeCent CompteBorrell;110_5
2023-11-24T09:00:00Z;43;0;0;Valencia EnriqueGranados;110_2
2023-11-24T09:00:00Z;1;0;3;Valencia Rocafort;110_1
